PDB codes,0,1,2,3,4,5,6,7,8,9,Output
"1s40 , 6eo7",-1.9533804095495977,-1.6191368785985818,0.6329712823811572,-0.1258105333193303,0.16972569231649337,2.024545636424491,-0.2510253771879584,1.5498458605652172,0.09697057950590501,-0.5440926463322775,1
"2glo , 1je8",5.003889041871485,3.070573030535494,2.9652661588563607,3.4226106977164554,2.0116858945461558,0.5011279492120881,0.6744062178580821,0.04646086778087695,-0.1318655835125444,-0.8333669683271889,0
"1s03 , 6eo7",-3.558645201458179,0.300688626575858,-0.5653877367200348,1.1579913435713312,-0.2542164224113474,-0.24095177993409175,0.9295494724677112,1.0481854204235401,0.042143087959666925,-0.5590181502606661,0
"4hio , 5wwe",-0.308876308298118,-1.793144040340325,0.17264925334622075,-0.17238882350918847,-1.416590806914869,-0.21724555322024106,-0.2746784407195,0.20476076202434904,-0.03694299954221043,-0.06831620391001139,1
"5yts , 4hj7",0.9819400036179112,-2.6871937683701974,-0.5103427602794491,-0.18496296041922142,-0.3143578480429904,-0.8205189091742471,-0.23565189233471578,-0.33678704019195566,-0.4261086163711712,-0.3469492747331582,0
"4hik , 1jbr",1.0065503938123557,-0.6792255225941498,0.9882643712605498,0.30040596365775907,1.000735632944867,-0.1992929922084848,0.2840589026424143,-0.9430280476595678,-0.25389320884271493,0.43618767521555185,1
"1u63 , 1knz",3.9814843160699587,10.109292825608707,-7.858327462837354,2.970222984010024,0.9118251072811422,-0.7315217720411189,1.2678658890399819,-0.3388373050925392,-0.32701702549894596,0.042837943649447596,1
"2kx5 , 2glo",-0.30961190878224093,-0.9038543642491037,-0.15442076203107302,0.8362703794316637,0.7431851735060854,-0.6417957616647126,-0.15853349873182818,-0.6816002939214366,0.4058559679377979,-0.08317626651105989,1
"1rkj , 2lec",-0.43504493301176966,-1.0607741045794477,0.057065317390421394,-0.82972456872034,0.9495098197400083,0.3467362052556813,0.08231873878943492,-0.31124649873654986,0.15375877692667586,-0.40936360458755716,0
"1osb , 6eo6",-8.006656293612817,5.262571749841546,1.2625445850082944,-0.40993411720441364,-1.7584100191693168,-1.7669499038924004,-0.07685597347359413,1.3382871024734406,-0.8953035849892212,-0.41849984832886555,0
"2kx5 , 6eo6",-1.6929557985385633,-2.087065801037632,-0.14106346685066884,0.9084309067897041,-1.3976358252023469,-0.1632086882176642,0.646648773512112,0.9429850965061459,0.4040349087511378,-0.45271996658985003,0
"5wwe , 1u63",4.795559111202264,2.1332698607664886,5.781911561995851,5.557000790405649,-0.7631906232775281,-1.2174669024249687,-0.6497146258844027,-1.049533850755172,-0.09602267357035776,-0.2615863309151165,0
"2kkf , 5ytx",-1.1941340980018058,-1.7238838107590784,-0.9609276667261495,0.5171165760207,1.3617208922464914,-1.9869390189416345,0.5283210811571346,-0.9770786947714755,-0.13025948910450874,-0.4208431100208606,0
"1wwe , 1zzi",0.10105985250196238,-1.2931824492927015,-0.09113466017580289,-0.3529346787563934,0.20191433515006033,0.7668791564915344,-0.19043720314799775,0.6165942350704775,0.11695378809502581,-0.014899216343143671,1
"4hik , 4pdb",0.025193150481502835,-1.511901039578114,0.7074836557476445,0.053985057362513,0.0932904316086825,-0.011640772801236087,0.3571105968316648,-0.8376900048046442,-0.251361432310607,0.06739895881894936,1
"2kkf , 1u63",4.225470600157049,2.8173649238367773,5.075704708573491,6.308399921454877,-0.7979389308670064,-1.52807505138269,0.26129069010866146,-1.4724145276523852,-0.12810320499589528,-0.2650381086182001,0
"5ytv , 2mki",0.6868085278853572,-2.8019947370065856,-0.6273534228637616,-0.5692707103621889,1.5921119239026538,0.03375118417281952,-1.422626306315833,-2.2454306667126676,-0.48209372079478974,-0.26438279440889384,1
"1wwf , 1exd",2.0718312740468297,1.4405754331163168,-1.6951155882870217,-2.365075719590624,0.1811808297379523,2.0836077376751727,-0.9244977168988469,-0.011336164895072824,0.5003819162826114,0.36038154794550153,0
"2gkd , 1il2",3.351422680376639,-0.2564792533045941,-5.225134827331855,-4.2036286504989215,-1.1509018898094312,-0.2950622463302081,-0.7285872695492781,0.8943387974434922,0.13700941234857794,-0.26220757487623664,0
"5ytt , 4hj8",0.6269848235380129,-1.9566845414363379,-0.05707475780457935,-0.5070420222844657,-0.26679895315611674,2.726473795878668,-0.8254384741757252,0.017416585802676986,-0.4950870745387872,0.3958426374727783,0
"1zzi , 2kx5",0.15403374329749833,-0.8916726142105588,0.7425838062045145,0.30244937286235657,-0.4461962264694468,0.18028509635193124,-0.5451356615121966,0.04700810723001492,-0.028233639333705287,0.4097601294062068,0
"4hid , 1s40",0.7932442684838124,-0.8569078608766054,-0.1807355473855749,-0.6434260604486817,1.906978079567569,-0.09035659260274337,0.028813390244832312,0.9181229391609338,-0.4071300452876435,0.18458331390764465,0
"3moj , 1s40",0.045270092109655886,0.05306471270832497,-1.4486680062080832,0.6781158833119094,1.7437709587048662,-1.0100500544293678,0.16460412452168954,0.884862408696871,0.41364723715104407,0.16965504413797705,1
"3rn2 , 1zzi",-0.551836212088972,-0.4696377573999893,-2.6125156310088866,2.227048046695146,-0.0027654097411353032,-0.1811764819682211,-2.0340986155306373,1.491270923346644,0.40694887400741636,-0.009866301303225548,1
"5wzk , 5ytx",-1.8747407191262284,-0.9763460932638914,0.8516356260296419,-1.33256383668424,1.530724160102357,-1.0720521360945412,0.2774423013750179,-0.8645634470135989,0.1412973100545247,-0.4223455768564094,1
"6eo6 , 5ytx",0.20478293684900487,-3.3693359109612246,-0.6519671060972897,0.13837270027567322,1.369810125998339,-1.6618414912328494,-1.3418985598155493,-0.12012826915205191,-0.5059134736028876,-0.3942123331399866,1
"6eo7 , 5wwg",0.527754483118609,-2.918580084530043,-0.35658098253118287,0.2239444088076398,-0.6284911192798123,-0.04690252711722717,-1.306624773477023,0.38908403365461336,-0.5882525665441677,-0.13269902876253362,1
"1s03 , 1omh",0.15786721012059615,3.495999648651458,-0.9141055646737146,0.7492617459090178,-0.583170618383036,-0.15207884745186404,0.794634132932537,0.7348348431782697,0.043625510664012594,-0.5033733667088941,0
"2l41 , 2kx5",1.4013409760865503,-2.334646630407883,0.4048608760001705,0.6289174075067062,-0.566931326214228,-0.4527515805116815,-0.07816045614724391,-0.16534096353816677,-0.1818711226092752,0.4018593072094255,0
"2kkf , 5wzj",1.496031025845673,0.608173959748619,-2.0096724433801674,-0.5330932214659704,-0.5786773951082894,-1.5728103732629375,0.4679473298752876,-1.224549954474601,-0.08145589415282627,0.015609319431977195,0
"5ytv , 5yts",-0.3217201679333008,-3.679530997342495,0.06361757892224174,0.16328577244682843,-0.7750596942412296,0.5821613276338274,-0.25402309341395624,0.16211704969707025,-0.4888566730280891,-0.39284218161921497,1
"1wwg , 2mki",-0.19578617514447497,-1.7497070599016082,-0.6125783724900489,-0.5587745371222574,1.1689374132668717,-2.1500915997686327,-0.7580555069254115,-2.472650655115192,0.6048392954808416,-0.30034906537373357,1
"2b6g , 1wwd",0.18505630408106244,-2.80461231860803,-0.47082041003466446,0.46314186243837957,-0.10894928731043964,-1.3920797484974996,1.005980512781817,-0.07486077701107935,0.11751957928835821,-0.06967774951397718,1
"5z6z , 1wwe",-2.66496439863793,1.5379483925131336,-0.5832665419809843,0.37089302934744867,0.8727891842314351,0.4880273608322004,0.5641987149108874,0.17994245245220294,0.1733504582620178,0.14186351206097478,1
"1knz , 1il2",-4.602972653652695,8.944537600714062,-1.970180539708083,-7.348169014593612,-0.8073562059371112,1.2706649440289526,0.01703453577799291,0.5551792257843864,0.03758113323443662,-0.26719735876411027,1
"1rkj , 1s40",0.37313990993675206,-0.37206783200573706,0.04966431445286533,-0.8624904907543894,1.9759309854230547,0.16325539594532168,0.531487599433823,0.6885066197229693,0.13048512562778478,0.17218813447946774,0
"1wwe , 5ytx",-0.8775688708763338,-2.13340228192241,-0.11202246644150127,-0.37753858245021765,1.8183752705682759,0.39734209912596924,-0.7236686579694196,-0.4450702270584841,0.10063587297190255,-0.4035815835425115,1
"2la5 , 5yts",-1.790480724129963,-1.9667368154852038,-0.1031181171218957,0.3569478735270849,-0.6369756973431187,1.2701372459039026,-1.3194613149330996,0.6616214036526311,0.4443614365961145,-0.4015095366447639,1
"2glo , 1exd",2.464258990590834,1.0067213929322611,-2.336911527285922,-1.6937552633394652,-0.031531594103015786,0.8935234943132915,0.47549735692332634,-0.6533892208450383,-0.03896448193656523,0.35293688460034894,0
"5wzg , 5ytt",-2.200899339290378,-0.3146364299366471,0.9856718589449498,-1.5189433945911477,2.7029782900932466,0.6554248249704523,0.31693952952935955,0.6622540003846401,0.035055881582128794,-0.49222552307988365,1
"1wwg , 5ytx",-0.7588840867088835,-2.2441719800542934,-0.27336872764180536,-0.2078678678036424,1.3169004543522582,-2.1374710278256677,0.049248038999846915,-0.7300687343548831,0.5689613988046165,-0.4322991140746376,1
"5wzg , 2kh9",-2.5302896749509145,-0.5970148327213771,1.260768955056122,-1.2307375857137373,0.9776352590220287,1.0049304771010528,0.25314333851201676,0.44763805069934476,0.07256502904718355,-0.22268944944973845,1
"1wwd , 1wwe",0.3482397088561875,-1.9852082579649142,-0.1665803216659292,-0.14021570706936798,0.7431927411539254,0.04500206021017848,-0.15969247765306063,0.5198880679105868,-0.08112085785618177,0.14724371468933797,0
"1wwd , 3rn2",1.155460059940097,-1.347531761448171,2.4888005047725916,2.4520743378151066,-0.20628896934437954,0.2920785187474587,0.6897968531153613,2.365690947305552,-0.09946928848778962,0.471806480443273,0
"1wwf , 5wzj",1.3088403679518756,0.7720651237620818,-0.9587673132530865,-1.6278872534361393,0.13382669604019903,2.070887644364725,-1.1807417515313028,-0.5292283097825821,0.5079829815247087,0.03381056671049299,0
"5yts , 2glo",1.1232603378480204,-2.5818911998706784,0.1693609571019612,0.46265052327140627,0.6365959916060123,-1.026507625993528,-0.3797746800376687,-0.5828037122252696,-0.43052193029426694,-0.06389695357883904,0
"5yts , 2kx5",1.407534551117945,-2.339154505333768,0.3672209747270143,0.6633618972230027,-0.6357078150678446,-0.7516724259747132,-0.14106610689844926,-0.1315526530861938,-0.4069775212954897,0.4110646009381287,0
"1u63 , 2kh9",-4.9617196019387615,2.3974705579892794,-5.325993908225273,5.598002065361237,0.7010441770595984,-0.7550791697092758,1.3676359158636668,-0.06928751013092346,-0.33039667387082505,-0.1811570797107096,1
"1osb , 1knz",1.2149377682645526,13.21468983622864,-1.6159401633536197,-3.405714502111092,0.5161999894035398,-2.1836279646781787,-0.4569025002662059,0.5535196045238582,-0.9089928657969951,0.02263370846143753,1
"1u63 , 2b6g",-4.895304772389794,2.4555000111219085,-4.887880984336236,6.032369621945792,-1.3676088115400353,-0.36242932944934436,0.7714274952606333,-1.435007153318066,-0.268772708306505,0.15466760441727628,1
"2kh9 , 2err",0.5089804928425191,-2.6354181512104145,-0.20622625923474147,-0.09326064830094485,-0.4066915129002454,0.9262072705501867,-0.24452834875591886,0.7514744043053667,-0.23793499660186515,0.14781248343337847,0
"3moj , 4hj5",-1.2109934245664495,-1.0206120705711192,-1.1078975184083348,1.0689290852067228,-1.5472995619359742,-0.3505523396209388,-0.06847273193877042,0.2486367984271326,0.4684742631576326,-0.32865896117580606,1
"4hj7 , 2glo",0.04122700326268248,-1.3351058527164257,0.6643120937988669,-0.012693154334611429,0.7971842405397067,-0.30548565773602915,0.04184005766298226,-0.7910455177448156,-0.36129983332196963,-0.06865872836073736,1
"2mkk , 2mki",-0.32935897969509587,-1.6132579414592114,-0.3629958303730791,-0.8103872419592489,1.457547698359075,-0.7117987620695597,-0.7140048755325141,-2.542134479474509,-0.08232059222974249,-0.27848806421977973,1
"4pdb , 6eo6",-1.361591250856018,-2.481283944343699,-0.019891461576354935,0.7789383915102663,-1.2878014391300685,0.3724903605197323,1.0231944759922507,0.7480150280051653,0.05387585627071329,-0.441316844909853,0
"1u63 , 2kkf",-3.611756186446626,3.5495999684231374,-4.552079764528912,6.3412781699552605,-1.6107106806801939,-0.30133047016265474,0.7790383321046419,-1.414905909539028,-0.27432675947669555,-0.0764678515316784,1
"1osb , 2b6g",-7.6618513201952,5.56089702174184,1.3545063151475016,-0.3435678641753229,-1.7632339294176376,-1.8145355220864046,-0.9533408940455544,-0.5426502437016689,-0.8507485486045541,0.13446336922926633,0
"4hik , 2leb",0.5473356258838666,-1.0452598899056824,-0.2534382850532834,-0.908038821238323,0.7047361826890199,-0.15543018023905622,-0.04424485496733182,-1.7034066255234928,-0.23613197413230314,0.44503931821661064,1
"2leb , 2kx5",-0.16859811614663303,-0.524899133872403,1.1145840525541153,-0.0441222313614605,-0.27578812224502625,0.7760509845659262,1.319369211990254,-0.825890751466199,0.4729092799617623,0.38759323461098044,0
"4hj5 , 5z6z",3.248691409055428,0.6291611466864991,0.6274925213176126,0.48752925752237325,0.31649250093304837,-1.5496324896291391,-0.38603694986412374,-0.3089141755064278,-0.34580997744787156,0.17315093828640823,0
"5wzj , 1wwg",-1.9206156969120918,0.3816025270225454,1.3498062306469016,-1.278434778440425,-1.7863666610177849,0.07820694939063963,0.7072267819116277,-0.7567772535209251,0.0941984683520379,0.5936870534744977,1
"2kkf , 2kh9",-1.3717175906355061,-1.8818422514276307,-0.7137677932191838,0.7792126196568738,0.43695604121592646,-1.7686238049892262,1.0604920859453926,0.1243717927962329,-0.12703225267060034,-0.23694531635492733,1
"1osb , 1wwe",-6.773654793114347,6.324774055149903,0.7644486153366766,-0.946460267129782,0.27517411203724296,-2.198359446903425,-0.4037969724457388,0.7135002995710326,-0.9024738636360944,0.16670129124365393,1
"2b6g , 4hj5",0.25553381635666644,-2.738240926935523,-0.5126573092619939,0.43814249845320685,-1.6851685247781822,-1.0669576384329633,0.9701740124111088,-0.2227551926967149,0.13761925815399376,-0.34062534043212034,1
"5ytv , 4hik",0.8186428618300216,-2.6945953676266234,-0.3805923786094296,-0.303513055784154,0.08733746287228743,0.39372493304805267,-0.5879767694907845,-0.5245001776510336,-0.4871351642275389,-0.24802731584052473,0
"2la5 , 2kkf",-0.17267001701727758,-0.5894945055366728,0.5661945431436726,0.9806702082668798,-1.3583607468842063,1.406411587884889,-1.737187560880485,-0.24751230383719397,0.4745436429812265,-0.11641317629038239,1
"2mkk , 2kx5",0.3191875752643949,-1.0800289897226771,0.7540276041766117,0.2991676211445605,-0.5145659979028417,-0.24437939114848564,0.33927247604520805,-0.35621869944703105,-0.07253685510696897,0.4008264019108614,0
"2l41 , 5ytv",-0.1749432872495682,-3.6789295566523674,-0.14386670720067624,0.12260640228042786,0.2566078239439015,-0.6176206142694222,0.11258322272496582,0.27388222292073894,-0.22042449664868005,-0.4819041083883511,0
"5wzg , 5wwg",-1.9381551968787474,-0.08243197457382549,1.1981155357035511,-1.2957331179765303,-0.32682657019127126,1.263803406284653,-0.025770783502943814,-0.21465378564993218,0.10301870482720409,-0.15121593279301707,1
"1je8 , 2glo",-4.418762182904947,3.920965788538293,-2.557668457644085,3.395531877184872,1.2331983452990156,1.6474807980322714,-0.6828909391341106,-0.5249530358123184,-0.8443524134594554,-0.03257156970992256,1
"1jbr , 2l41",-2.1888264124926593,-1.4751075218917404,-0.5128804512454755,0.7422671513316503,-0.3142719427239303,1.1027225252118509,0.636649675814182,-0.3389151234559178,0.4591311873091847,-0.20285655982096623,1
"4him , 1exd",2.592392077062962,0.8579463300237378,-1.7419214052449468,-2.312963365603253,-0.3670939571857761,-0.6771348571756337,0.5552763612156856,-0.644940856800077,-0.1836272214845516,0.3497926037741366,0
"6eo6 , 3moj",1.7856700291125835,-2.0361749959500934,0.7223828590990876,1.473596160825844,-0.9426157060577735,-1.1574983809841133,-0.9444745223550636,0.6545190946486177,-0.46610812046873074,0.48222092121829935,0
"1wwf , 4hj7",-0.5952748368717377,-0.8803380378928254,-0.009772481904084628,-0.6673541198064988,0.27549821307253064,2.042711314464604,-0.9689799800332585,-0.04365757791805006,0.48570992529634344,-0.3493912235820864,0
"2leb , 5ytv",-1.7448823794827515,-1.8691820601168867,0.5658564693532688,-0.5504332365877388,0.5477510279131032,0.6111819508081856,1.5101128908624637,-0.38666756500729327,0.4343559059223574,-0.49617018098679627,1
"1u6p , 2l41",-3.4939483636048303,0.056728932697870785,-0.196355895787659,0.44700278324302045,-0.5288226302625385,-0.0447205885402287,-0.31438009626512414,0.17950427960138035,2.877828421203896,-0.2852831608549716,1
"2b6g , 1exd",3.3717087894266373,-0.029352035686825435,-2.48477374533792,-1.5635232058105863,-0.4824968662969092,-1.3054233571915745,0.7423983675257756,-0.7189352921122063,0.1401782555908476,0.33738930148295526,0
"2kh9 , 1wwf",1.305523237121766,-1.95651358734582,-0.3982547208236727,-0.3228072339240988,2.0826523112407975,0.4203751188176182,-0.18896476630341735,0.9758664212388914,-0.27368269146986707,0.5283105103252531,0
"4hik , 5yts",-1.2500534864679589,-2.5988714572573537,0.42782362280241126,-0.17823428075011896,-0.8341862291809438,0.19074556280608435,0.6574993093640759,-0.24270185386167478,-0.2542957173227234,-0.40407041904379565,1
"4hj5 , 1u6p",2.806506338469517,0.24936492943277885,0.44347201438937783,0.32280234617570047,-0.46656447935072703,-1.382593514700334,-0.03272517097184898,0.3783620941895401,-0.26258872273577033,2.7794499611051373,1
"1wwg , 5ytt",-0.6070772436820469,-2.1197520179381155,-0.30130595024601226,-0.2339776330448791,2.117478634392911,-2.2686614660038606,0.6452152348054476,0.5859977028981208,0.5346794877734701,-0.5179373940388498,1
"2lec , 1u63",4.5330642328502675,2.4117286729411185,6.163010195238646,5.1764948279504255,-0.3136436889155438,0.9677327846254489,-0.4008715953049827,-1.2267697462539278,-0.4382968248516273,-0.2408616576583877,0
"4hj8 , 2l41",-1.4777403921375585,-2.308260671821634,0.33841002656219765,-0.1606434406467103,-0.7051431431614764,-0.667425152559678,0.23282259735676303,-0.09522650994316195,0.35930155251313145,-0.207965829609651,1
"4hio , 1s40",0.7937174736113431,-0.8492387677733562,-0.2185485794278109,-0.606626740185982,1.7522400133370848,-0.8498065435066826,0.012015449586841804,0.9524039759752647,-0.09913314377521493,0.17533338210197524,0
"5z6z , 6eo6",-3.897965899136399,0.47574608720477524,-0.08517057230936674,0.9074191792728168,-1.1607949469751246,0.9194369038432252,0.8911397138830321,0.8047292553546115,0.18052073690889106,-0.4433376275115446,0
"5ytv , 2la5",1.441289303465715,-2.1809454060264875,0.18408622453781195,0.23641483807810842,1.0917208140661638,0.23700335147233673,0.30275916866657265,1.4377790122459164,-0.5168519477795849,0.4734397336231425,0
"5wwg , 2b6g",-0.6686632541916555,-2.593184527286627,0.47690290949212477,0.4154021293565841,-1.439570017352194,-0.31098635635260186,-0.2282369883060587,-0.9414787415810689,-0.12569817405422282,0.11079313001611318,0
"4pdb , 3rn2",0.6786306007263597,-0.781405142518597,2.1373933951905486,2.8347022864693727,-0.20369901842181357,0.18815727604598761,1.545742807788528,1.9690311044977225,0.028357146992232105,0.4684470604166014,1
"2mkk , 2gkd",-1.1610253090927896,-2.349163922339781,0.6449845504186648,0.2279494840466293,-0.646815685742171,-0.19386766863433205,0.884248725947913,0.797814914443208,-0.09521372164465122,0.1541261378159392,1
"1rkj , 5wzj",1.4700604602356642,0.594633966609281,-0.845333358789376,-1.736154526968884,-0.15982201043426622,0.5715672986846901,-0.18560893654442603,-0.9617912348497701,0.1954722143133244,0.025317789845751625,0
"1omh , 6eo6",-3.5980831921091427,0.11887639471322436,0.5525927868454823,0.21789133803173152,-1.4487820566737388,-0.21447269081736614,-0.42545771207156874,1.4443667250220171,-0.5603023559491774,-0.41765897968303833,0
"1je8 , 2leb",-3.994174108061348,4.306548838354429,-3.4671227806384137,2.489440330353473,1.1047590286131563,1.65713102754588,-1.030600669002144,-1.3127748119528002,-0.8191909506263311,0.48372586872648937,1
"5ytt , 5wzk",1.566004346538638,-1.136219300908678,-0.8697385429701645,-1.312533200940895,-0.19738902954723714,2.7095403597098606,-0.9952820667066721,-0.3564526861178978,-0.48924704741247815,0.18040022411936846,0
"5wzk , 1wwg",-1.2279365711650962,-0.4179512854056864,1.1159644459245845,-1.0570961966348207,-1.879337472840671,-0.3565568277125996,0.46374362928754576,-0.6326842090819936,0.21522017349620678,0.5880378833419657,0
"1jbr , 1rkj",-0.5863474082303133,-0.0932017098362564,-1.039441953410661,0.18547922398138822,0.731328811162413,0.8903901413350971,0.527789087145288,-0.5401354732840379,0.4533943516608034,0.16992633635193471,1
"5wzg , 4hik",-1.6577739368081426,0.16280789747982224,0.921160480955245,-1.5779826440904914,0.24966260793684103,1.1339684400809138,-0.25168167537645103,-0.6754638685670384,0.10017424585675115,-0.25828171584639836,0
"1exd , 5wzk",-1.3595200160110557,2.2670059661183486,0.9596725882008887,-3.120617552650922,-0.7516254275343157,-0.057575889581676934,0.06157084500467076,-0.733198623693568,0.35134999300721714,0.14423649201805377,1
"4hio , 5z6z",2.941528488188565,0.9769719294699123,0.7800251325991945,0.33735870023210157,0.5112416793052768,-0.6097361240643397,-0.5408412520131901,-0.25327235975404566,-0.061701399945159316,0.17132852063467993,1
"2leb , 2kh9",-1.5578260753042326,-1.7105514464301743,0.583930136359634,-0.5406743815104811,0.9195237640717119,0.5395673995402248,1.6055664111260484,-0.16777412316565934,0.43047488259667177,-0.2397734865546317,1
"4hj8 , 5ytt",-0.888704487913839,-1.8068087682106766,-0.006912010164437341,-0.5315296320624157,2.315266710373489,-1.2711972016657647,0.5044156804557268,0.6241979189963988,0.2918047584434454,-0.5055019329962468,1
"2glo , 4hik",-0.29396479384252655,-1.3919823973970245,-0.6442670761918804,0.008493985561109524,0.20877505743825886,0.8140279322564142,0.3069730644725075,-0.9454615377280974,-0.04933055840267453,-0.26178099881822425,0
"2kx5 , 4pdb",-0.4071663093410038,-0.9849124641053988,-0.10295314422447396,0.8922027112011002,0.003300105739888269,-0.48835612471328477,-0.10488777680086525,-0.6037054493430701,0.4157879725926185,0.055480812527690604,1
"2leb , 4hj8",-0.41917994138515213,-0.7220328573328553,0.3054318450768547,-0.8285819782014063,-0.5974493198411877,0.8427117935731258,1.3045754397883098,-0.9006018471453339,0.47726301036771224,0.3509986478575385,0
"5wwg , 1omh",2.8055763998413803,0.3893347314509486,-0.07451392611024932,-0.1771183610702333,-0.6574366147858073,-0.3969172113847465,0.5873058072091858,0.8356116511930084,-0.19100604727678241,-0.5079935366925639,0
"3rn2 , 2l41",-1.9676939966641511,-1.6868895315244778,-2.3160186231521562,2.54722056917579,-0.6061361478172325,-0.07813192840589256,-2.2429559576454223,1.026248469531125,0.4238458419228328,-0.1866508450802094,1
"1jbr , 4hj5",-1.4146162944233154,-0.8063963917837251,-0.6432418809799314,0.6117581657798201,-1.190156081367918,1.2954553720317141,0.7359214913434869,-0.16895614716948534,0.4645598365433763,-0.3297456144705794,0
"2err , 1knz",8.084011527117966,5.20309236906256,-2.4097481340830402,-2.7400357774087145,0.8313649664069117,-0.6513661055155798,-0.45275122587190103,0.49590330214934475,0.09309147264854382,-0.0005331533591860238,1
"1u63 , 4hj5",-4.447155052432601,2.847108187271068,-5.386130397344269,5.5501734623477015,-1.469906784048137,-0.30807992591392674,1.259110839311351,-0.4041370130987563,-0.29498037803200206,-0.28004610460387225,1
"1s03 , 2kx5",-1.9935593143038075,1.6411032493390247,-0.2701477367658986,1.4039668299003003,-0.4919629186665273,-0.22231424765394928,0.289102558884532,-0.33465253470920464,0.08974381568734247,0.406955337037409,0
"1wwe , 2err",-0.3281037675586844,-1.6612135577511642,-0.01752987974179495,-0.2665219520775578,-0.4065277254633142,0.8912647384082417,-0.13300592961394286,0.7115739671337794,0.13098141114910417,0.1408607260150305,0
"1s03 , 5z6z",0.5358518072980818,3.804976046585754,-0.20313491785211707,1.4127583152610141,0.5824701931515079,-0.43122588425038794,0.14699483632843804,-0.5808361348360696,0.06533043198454215,0.17500873482512233,0
"4hik , 5wwe",-0.3139719105746032,-1.7943494177484178,0.3135129952269067,-0.3021919388359033,-1.2925276817010876,0.29333372451381057,0.6662285367775175,-0.2524842685924052,-0.23740401126650196,-0.06788789245981144,1
"6eo7 , 1knz",8.878823923055164,4.278659324941832,-2.8262611177906938,-2.3388391402807804,0.886751640155032,-0.2822180586326699,-1.1274806782857476,0.7818260750422746,-0.615326593952309,0.019822477940902528,1
"1il2 , 6eo7",-3.555940351510379,0.18516539634763207,4.877762563900234,-4.4540824926395315,-0.46905638254578536,-0.871605327568126,0.10622219371752946,1.48845344228973,-0.32345752478111156,-0.5668550263840217,0
"3moj , 5wzk",0.352107682847095,0.33873412977207223,-2.1389231057377054,0.023358912872904147,-0.8239117611322587,-0.5113406255521942,-0.43078221925513915,-0.5232106945052843,0.48568612221615914,0.14555978477611664,1
"5wwg , 1u63",4.862110107051933,2.0479931948451524,5.828262487395761,5.510221874570032,-0.6058120008354931,-0.4630874430059977,-0.43122996353975634,-1.1725454188425442,-0.18839309194383788,-0.2531243463751458,0
"2err , 4him",0.07764982018636041,-1.6921436436927348,-0.17990655314621942,-0.41833336279297345,-0.8480391764742133,-0.3928299468137344,-0.869545665674682,-0.4181714498927375,0.1306248505721887,-0.19991273935257933,1
"2kh9 , 4hj7",0.7455653085487352,-2.4279522665288695,-0.4004687912394638,-0.2939539425306345,0.0194847128088954,0.8182369470464902,-0.6838030568951983,-0.16707031772548997,-0.24174999605574934,-0.3433791869639051,0
"1wwf , 2kh9",-1.5589082485293038,-1.717951087414168,0.337137336907897,-0.3155814123132954,1.149460132364415,1.8750742126384357,-0.5881969954611984,0.8196934374882515,0.4624066230069344,-0.21874406907641153,1
"1wwe , 1osb",7.51944389302566,5.078539294854559,-0.476607688470034,-0.8336857474286584,-1.8991504721448755,1.2678029495392695,-0.09751339536889726,0.7246303444560841,0.11226234216932092,-0.8432572350821306,0
"2err , 2gkd",-0.9501773160903403,-2.5922125186162,0.5441962829655758,0.3130773169935881,-0.7069775379707,-0.38792819564388153,-0.09420214828130548,1.26137008270066,0.10946935510407281,0.15613828035134636,1
"2gkd , 1jbr",1.8544777413835905,-1.6476840394106458,0.195933811314846,1.0715878526387894,0.8556346301107273,-0.7674876419947969,-1.3393997282928998,-0.16988951162529858,0.12524573636879516,0.43707508375746296,0
"1zzi , 4hio",-0.37343951010449794,-1.3302663470926714,0.00506567953426342,-0.40235965359981973,-0.5072125317328392,0.20718682917131606,-0.3136906304759166,0.519267039639301,-0.04570150116956753,-0.027834945130694247,0
"1omh , 1s40",-1.548864982058228,1.8824866260421234,-0.19446538382309256,-0.5887517704320826,1.7351665812106796,-0.8672066202843816,-0.5811824321323517,1.2305251293359565,-0.596782015296596,0.19890453416772808,0
"5wwe , 6eo7",-0.977487007587063,-2.7206996247033155,0.2278529764435203,0.27839015242769655,-0.48586104125615376,-1.2401696032859462,0.5037364843997139,1.271973796525651,-0.10011805160764797,-0.5721003047843067,0
"2leb , 4hik",-0.68531033716146,-0.9507287162289751,0.24432166225875654,-0.887919439887235,0.1915511129865241,0.668605362520085,1.1007413972375806,-1.2908760424320427,0.45808409940623945,-0.2753657529512915,0
"4hj5 , 2mkk",0.3029924452955756,-1.8756994265092344,-0.2057542578206153,-0.2631103343801668,-0.6422274874965118,-1.3691821550442225,-0.35900383452517787,-0.32362074303840677,-0.33137736137001367,-0.0813007530051136,1
"1il2 , 2l41",-3.6397279920767893,0.12085420572679977,4.712573588275349,-4.621978773921287,-0.8065578149479747,-0.8351849833381992,-0.4558244128114771,0.2589236362032594,-0.28830354781389506,-0.20024823049510815,1
"1knz , 1exd",-4.457934658729373,9.017326299989962,0.7535929418547664,-4.720640832995335,-0.013651042570521223,1.0793372708500348,-0.3857668998699771,-0.20326779995155575,0.03750253404130477,0.3513599548075053,0
"2kkf , 2mki",-0.6310361864373973,-1.2294188906063936,-1.3001373115743928,0.1662099067020849,1.213757851161105,-1.9995595908845987,-0.2789824647681237,-2.7196606155317844,-0.09438159242828348,-0.28889306131995646,0
