Ro,Theta,Phi,3,4,5,6,7,8
3.4801316317633733,0.5227988114981369,1.3329128264790406,-0.998,-23.676,13.75,-269.11,49.35,1.0
5.733886710129526,0.4076784318195094,1.2290507985140506,0.099,-5.779,12.281,-269.11,25.1,1.0
7.166831877949978,0.43643764787146944,1.0717249800740956,26.381,0.709,12.156,-269.07,37.39,1.0
5.703068729456099,0.17457361714336966,1.1046711606385666,9.786,-3.749,13.868,-269.05,27.51,1.0
6.748926968052032,0.1354833474044352,0.5021624302235828,9.126,-3.841,-5.112,-269.04,42.43,1.0
2.7373034553918205,0.31120607882644324,0.7448483857570412,4.145,-16.401,-15.398,-269.03,44.39,1.0
3.119369562283379,1.0014822083923818,0.484641011053823,2.236,2.343,-15.3,-269.01,35.37,1.0
6.4218881009559805,0.6060174714011937,0.7134796086633878,2.498,-1.949,-11.253,-268.95,37.12,1.0
5.956441254893731,0.4808193805218324,1.0365413022779062,11.183,-8.219,17.04,-268.94,39.67,1.0
6.870706713068169,0.38970167058787913,0.6425387683564504,7.492,-0.016,-1.978,-268.93,39.0,1.0
2.8286161345965626,0.8396198461609138,0.9202100164970589,-1.641,-6.746,-9.282,-268.9,41.47,1.0
4.713465780654401,0.5488958602849139,0.6717768287454169,-7.722,-11.511,-6.509,-268.84,30.11,1.0
2.5123986585532165,0.3165162175832714,0.5848897992076676,4.98,18.362,10.384,-268.82,42.76,1.0
2.085215535670114,1.4089601613553475,1.4443576333092396,2.876,3.888,3.775,-268.76,34.72,1.0
4.055268208417293,0.26046058461664756,1.1787227900251254,17.465,-14.017,-15.545,-268.75,35.47,1.0
5.666118678345874,0.35743058635062336,0.7288974729656409,-7.312,14.298,-13.776,-268.54,36.85,1.0
5.967383131767225,0.18773449194015285,1.090564548527757,9.084,-6.646,15.892,-268.39,32.27,1.0
7.272080626546985,-0.031731323682959535,0.8301212948349623,6.835,-20.723,-12.097,-268.37,44.11,1.0
3.013370140341209,0.6702224331775444,1.2225225837492895,3.116,21.351,-1.908,-268.28,47.17,1.0
4.482754885748272,1.0108175288387025,0.5622540714667731,1.941,-9.537,-16.693,-268.28,29.16,1.0
3.008623295312991,1.3575539940902532,0.14755519292245803,3.214,0.073,10.157,-268.26,40.01,1.0
3.6127474888372704,-1.4396026788683685,0.9765436901384814,9.705,4.045,-14.364,-268.23,29.31,1.0
3.3140688373357605,1.465989590598859,0.5023106407799545,14.092,-11.854,-6.989,-268.22,34.29,1.0
5.952776256882162,0.6799876105215622,0.19678419698173288,-15.996,-4.763,-3.678,-268.2,24.63,1.0
4.606887200713731,0.34492434677551165,1.407486543886078,12.602,-6.619,-7.609,-268.14,31.38,1.0
3.830443066461111,0.9873095863963186,0.5196436391250158,9.064,-15.448,-12.475,-268.12,31.89,1.0
4.657846314510602,1.2297933563705608,0.8158580257013337,2.669,5.312,-1.736,-268.12,26.72,1.0
5.5482644061273785,0.38400013660461263,0.8984681483920114,8.22,3.317,14.616,-268.1,35.74,1.0
5.299107333523261,0.5907949429161592,0.861967058446856,-14.491,-5.503,-2.817,-268.06,41.17,1.0
8.797487325168477,0.27452394173573325,0.7905951278982334,2.624,-6.369,10.225,-268.04,30.88,1.0
6.358115461125254,0.3171671153405926,1.5605022142772886,2.981,0.122,10.365,-268.0,32.27,1.0
5.877752699476221,0.654356422295083,0.41878877814549514,27.782,23.101,2.356,-267.99,41.2,1.0
5.460662616578688,0.29815325133212295,0.7520840855538753,0.496,0.074,6.104,-267.94,31.02,1.0
5.539697644465806,0.28192572243729064,1.0308085213299463,7.096,-12.59,12.652,-267.94,32.96,1.0
5.064213876249699,0.5023178589124088,0.6854192706732575,-0.297,14.13,15.184,-267.94,31.1,1.0
1.7511120727697587,0.8365904637014197,1.4365816323607818,5.658,5.252,2.83,-267.92,34.27,1.0
5.157223510514161,0.14845136515261642,1.3796129424054815,19.55,-4.893,14.402,-267.89,23.25,1.0
4.629858262430935,1.5579776544965263,0.6234679826679659,-23.203,-17.491,9.476,-267.82,47.64,1.0
3.1902336969099925,0.7153153643944223,0.32891114748209355,4.364,-8.334,-13.778,-267.81,38.88,1.0
3.5770324704984153,-0.056211520780036536,1.0551097791954294,-1.199,-17.003,-14.213,-267.74,34.02,1.0
8.952696495654257,0.33951259783658844,0.6740346131350387,16.629,-4.809,11.158,-267.68,25.84,1.0
4.743694240715773,0.42423018034872484,1.4363675767341597,11.005,-10.77,-4.242,-267.66,31.82,1.0
4.526824445690378,0.5433888326138732,1.5359878601233787,8.716,-4.971,-1.883,-267.64,31.54,1.0
5.770751908668402,0.3167988193891635,0.8197059115041949,16.787,6.157,10.796,-267.6,37.3,1.0
4.482418408950686,1.281268823550706,0.2213257543602479,0.193,-20.171,3.185,-267.53,34.08,1.0
4.684418550524708,1.5267517229704028,0.2270040024557677,-3.507,-17.81,4.705,-267.52,35.72,1.0
2.6288259057039136,0.848287622823251,0.6222647608254961,19.919,-4.783,6.401,-267.48,39.43,1.0
3.5311392864201774,0.5541521242327927,1.1291090356288334,6.432,5.326,-21.611,-267.46,44.11,1.0
2.1784616637893817,0.34095618799014554,1.530467954973871,23.597,3.364,-14.356,-267.44,42.29,1.0
4.340982062413988,0.13577501480595294,1.0914701901110555,7.927,-23.717,3.563,-267.42,26.64,1.0
4.321727438663849,0.2608614289202798,1.3354379717934535,19.499,-12.979,-12.278,-267.41,35.06,1.0
2.9820622426267365,1.0606624650955243,0.5967509032281054,-1.968,4.636,-14.024,-267.33,35.41,1.0
5.484608259310777,0.44588363073093196,1.0996433814154625,-23.922,-8.103,-13.636,-267.21,46.9,1.0
4.107875113912301,0.9804108887422298,0.2400256978909769,22.024,-13.684,3.957,-267.21,31.31,1.0
4.8854372959439365,0.4343914809682067,0.6517727697718798,-7.281,-18.192,-15.42,-267.19,34.49,1.0
5.207717246683042,0.8222527529591066,0.47966254958823173,9.199,-14.097,-11.166,-267.15,25.19,1.0
3.9605107580841135,1.1198932813249722,0.4412483590037055,11.637,-20.555,6.484,-267.11,33.26,1.0
5.1363514744417555,0.8038120718796888,0.5148613601313693,10.452,-13.325,-11.001,-267.1,24.91,1.0
6.592948517234152,0.25708353179870386,1.155771539903744,5.845,-1.368,-0.081,-267.1,28.31,1.0
4.866576897532802,0.33619194085194143,1.4695751285401104,12.48,14.169,1.806,-267.07,31.06,1.0
6.276657406438558,0.205091714881729,0.9694342704614596,0.859,-9.996,10.393,-267.02,40.14,1.0
1.733261385769613,0.4480891350094705,1.2178230007769522,17.646,-15.591,-20.646,-267.01,48.32,1.0
2.9653502166691883,1.1261231131314486,0.9499602307089254,10.734,2.253,-4.015,-267.01,35.76,1.0
7.044568187405102,0.7678100138924875,0.4514471807620408,-5.283,-6.036,-16.137,-267.0,42.45,1.0
8.100894332732652,0.4398812904502333,0.823125973768398,-9.996,-23.361,5.141,-266.99,50.02,1.0
8.008022310764376,0.2537535941587959,0.8508074827538744,14.076,-15.743,6.651,-266.91,37.56,1.0
2.444308874610572,0.2310709896822378,0.7297339568886952,6.412,13.865,-2.254,-266.89,40.28,1.0
3.4291370244129937,0.7581723694857021,1.456853691312954,-3.527,-8.698,-17.73,-266.87,43.65,1.0
2.6320217304953997,1.3772991060719784,1.354557571405346,-17.273,-9.753,3.226,-266.76,44.44,1.0
3.3781576301439813,-1.533330690936555,0.2649938917357314,9.179,-8.229,-1.84,-266.75,37.49,1.0
6.38098525162063,0.14059233760375864,1.3320863515269754,-3.457,0.496,9.255,-266.71,25.1,1.0
1.3717756156893883,0.7649670989313319,1.4228128614385893,-12.486,-0.232,-8.541,-266.69,31.98,1.0
7.402435774425875,0.42066673380768477,0.9693748373686751,13.553,-15.414,9.693,-266.68,42.26,1.0
6.288767434990739,0.4297041546235258,1.578721651155694,20.739,13.63,3.221,-266.64,40.28,1.0
4.434053357256766,0.6997803790688399,0.7051135360092621,17.198,2.978,-13.14,-266.63,28.07,1.0
3.342007246745584,1.0013751960206512,0.6736956919006734,20.886,-4.884,12.011,-266.62,35.81,1.0
7.597518606084489,0.12040663984632913,0.7896011534283788,-3.989,-10.224,6.606,-266.57,37.4,1.0
4.670381610853656,0.3823987210191099,1.3325928999058203,13.03,-22.67,-22.544,-266.56,44.14,1.0
6.647781682057556,0.5453700521305469,0.34844138704654964,-9.267,2.781,-6.552,-266.51,39.56,1.0
6.159522638476134,0.5290959508803291,0.6865898598852668,-3.49,-1.824,-10.723,-266.49,38.7,1.0
6.551594435654576,0.09956304063165243,1.0821607118067629,10.66,-3.567,14.684,-266.48,39.01,1.0
6.808768277992724,0.4329401924510886,1.053013944148706,25.253,-1.069,14.223,-266.47,39.38,1.0
8.123460884653781,0.15306944181828455,0.7913819246496462,12.803,-4.256,20.897,-266.42,30.87,1.0
6.755564846835533,0.24518134705286673,1.1486816910130022,2.679,-13.339,6.897,-266.4,34.77,1.0
3.377119769907487,0.1744031452739927,0.8476769772721451,19.998,-1.697,-8.155,-266.39,31.22,1.0
5.210595101866964,0.5177991363195592,1.2794023437474833,1.023,-3.608,4.124,-266.37,29.57,1.0
3.7670897796176823,1.4874054871031612,0.6926035945750713,6.594,4.461,-4.737,-266.33,24.12,1.0
5.4219011364834016,0.18390686437894638,1.4286258783123005,-11.981,-9.856,7.054,-266.32,22.07,1.0
5.963583120389956,0.2785048861917232,1.5674744922480055,4.4,-6.13,11.984,-266.31,29.27,1.0
6.5682132217369436,0.3814770903790152,1.0058531523372822,17.471,-5.112,14.092,-266.3,38.63,1.0
4.148230877386166,0.45034465764580756,0.8021519209485601,-24.488,10.506,5.329,-266.29,38.98,1.0
5.949557363543947,0.6741144465380647,0.3816837364413915,-1.321,1.431,3.972,-266.29,29.94,1.0
2.889032289089203,1.4115817936695318,0.8333757403701144,-3.271,6.776,-1.67,-266.27,28.45,1.0
3.2056553465867164,0.5844283312041556,1.013000202927932,22.239,-2.482,-8.5,-266.26,43.5,1.0
6.940554033829,0.2720033670560203,1.1067250337420989,-7.622,-4.442,9.747,-266.23,35.41,1.0
6.63435863569343,0.19261835118767343,0.5241481126487143,-7.088,13.903,-9.505,-266.2,45.49,1.0
1.9616526037757043,-1.3649760783510316,1.5836786785996881,-15.17,-4.046,1.181,-266.18,37.0,1.0
7.770814959513578,0.13261365617349796,0.8018566154823169,-6.721,-9.387,5.756,-266.17,35.52,1.0
4.914159055433594,0.25432351481165927,1.19033660060337,15.048,-24.382,3.661,-266.15,32.28,1.0
4.683883675071361,0.5653023514449129,1.2613386185345148,0.546,-16.992,-3.245,-266.14,37.36,1.0
6.108514700939992,0.774454121816482,0.5083922951673782,6.338,-11.262,-12.703,-266.1,32.83,1.0
6.908445934861183,0.4859168238393646,0.5437563984004214,-4.115,13.488,-9.964,-266.09,42.63,1.0
4.098789531081097,0.3784950350197662,1.3343120150133172,10.553,-7.37,-14.05,-266.05,37.07,1.0
5.817143590672315,0.43979676499808384,1.4657147981912253,19.661,-2.527,6.091,-266.04,29.56,1.0
6.243251453361461,0.08131660339724284,0.9158577915321039,6.972,-0.352,9.892,-265.95,38.91,1.0
5.4011675449758085,0.1378633338895254,0.9540156977109818,-9.237,-12.219,7.988,-265.91,33.19,1.0
5.617981699587495,0.409583642791973,0.8892037991567422,7.88,2.095,15.529,-265.91,37.28,1.0
3.6206612759273686,0.8762700646465116,1.1330182962627606,-6.668,14.423,-15.483,-265.87,45.91,1.0
3.8756625407019123,0.5748108765774482,0.3538263085013394,0.681,-7.615,-20.657,-265.78,32.12,1.0
2.483350756216286,0.8896183086714287,0.5195617321054615,24.761,5.486,11.353,-265.77,39.63,1.0
1.5675001776714412,0.889696802506686,0.7287468798586948,-6.786,4.507,-10.74,-265.72,34.69,1.0
3.743151272871563,0.37506441057853335,1.553809821830413,9.841,-3.415,-8.678,-265.63,40.08,1.0
8.186407223037467,0.055408367028935625,0.7278581569672179,21.034,1.935,12.19,-265.58,27.79,1.0
7.420191221019846,-0.0214553765744355,0.9595866786486374,6.744,-21.315,-11.016,-265.56,43.8,1.0
3.2815538577631176,0.49023594686756966,0.951869821447359,22.715,-6.411,-5.151,-265.56,41.18,1.0
6.484851068744756,0.19288889652914934,0.9572587767335405,0.43,-8.591,11.016,-265.54,41.19,1.0
6.969427224851408,0.07327072505921559,1.1681688321594184,2.903,-0.59,9.917,-265.54,39.56,1.0
4.422064793668224,0.37149525109941683,1.6694782606774523,0.122,-24.076,20.514,-265.47,50.73,1.0
7.680397791397266,0.38489398304179095,0.7150290859857528,-0.936,19.74,0.007,-265.46,39.93,1.0
2.88218391160245,1.4429252700203683,0.824563451810399,-2.514,6.796,-1.373,-265.38,27.6,1.0
6.230306811722839,0.24562959320940328,1.1254130214851312,30.401,15.302,-19.106,-265.36,45.43,1.0
4.255105608936164,0.7689182389941903,0.4402393304143138,-0.074,-18.435,-8.511,-265.24,27.94,1.0
5.570844760240587,0.4510814510135043,1.4068142662905512,16.529,-13.529,-6.572,-265.24,33.01,1.0
4.37927743834528,0.5764886332843489,0.7344695466083637,0.117,-15.397,-8.497,-265.24,32.84,1.0
3.4865029452016816,0.48984695500139125,1.7083209413666753,10.306,-2.926,-7.594,-265.23,37.65,1.0
6.116729989087307,0.4711105771120895,1.2473409249910759,3.946,-1.487,7.894,-265.22,25.04,1.0
3.386992419743511,0.5667587844919031,0.8147813186738901,-5.301,-9.96,-9.476,-265.22,38.17,1.0
3.927243894743488,0.28641546073998986,1.394551153383967,3.422,1.841,9.841,-265.18,36.79,1.0
6.16449382617097,0.22816363840526407,1.0449139721302332,16.889,-2.112,16.198,-265.18,34.78,1.0
4.281888874387096,0.20291604217280565,0.8019874794482688,-15.716,5.867,-8.003,-265.16,22.84,1.0
6.986287808908248,0.5312149671722994,0.5565976381912208,-2.283,12.37,-10.847,-265.15,41.0,1.0
6.821094219221723,0.48339796385069594,0.8397394647639689,-10.538,2.004,-11.627,-265.14,46.2,1.0
5.055813253444,0.49624602257188277,0.6897842695849604,-0.439,14.315,15.725,-265.1,31.48,1.0
4.969604417747956,0.5976620224632592,0.6676581508840139,-9.003,26.567,11.569,-265.08,36.51,1.0
6.047157464867274,1.3420248010983906,0.24387471044044373,-6.058,-3.481,21.0,-265.05,33.44,1.0
6.711555135912988,1.1534972178813128,0.3982945581889921,2.719,-20.882,0.196,-265.02,44.03,1.0
5.757670325426769,0.6998039222109819,0.6432423542920683,0.197,4.148,-23.954,-265.01,35.62,1.0
5.183417815823841,0.37774134634393375,0.8380055467805604,-1.199,-4.323,7.692,-265.0,31.63,1.0
1.8581741111370593,1.2695418835969248,0.9483174807609399,0.759,3.766,16.966,-264.97,33.55,1.0
6.272390058837221,-0.061885566184189326,1.0150352856198253,20.907,7.237,3.589,-264.96,40.2,1.0
1.8923889401758824,0.8777723736226839,1.2595085072986423,-7.223,-7.076,-11.47,-264.92,40.02,1.0
3.085330288850774,0.3947655589741287,0.5094520336014557,2.321,-13.211,-18.22,-264.87,40.8,1.0
3.0134606693467894,0.7049023824772372,0.9737316802941057,14.038,-9.823,-12.111,-264.85,43.88,1.0
3.448208245422541,0.23305105353090227,1.1252495411859469,19.308,0.802,-13.733,-264.81,37.1,1.0
3.190738937581701,1.1011454599403827,0.43166779537871963,4.653,2.535,-14.994,-264.81,35.01,1.0
6.208478060370352,0.4104138442115595,1.0501576297756863,21.291,3.828,18.075,-264.79,38.62,1.0
5.449219355522404,0.10769231895278696,0.7823935147288714,1.498,2.747,11.526,-264.77,29.47,1.0
5.140675148713445,0.588997189264999,1.0906311203595498,11.188,-16.123,3.716,-264.75,42.12,1.0
1.0566232742562507,1.0209024627607106,1.4422225966227449,5.29,1.729,-5.988,-264.73,23.49,1.0
3.873397248475813,0.5354517344951871,1.232764057204971,4.058,-5.157,-22.771,-264.7,43.99,1.0
3.4845589641588792,0.8523540584874263,0.3787110131089476,2.149,-2.307,-15.491,-264.7,34.49,1.0
5.666024635271188,0.465614924159638,1.0572527221683723,-26.386,2.716,-12.932,-264.65,48.99,1.0
2.3002761228382997,0.8349302653435259,1.3590870758749536,12.307,-10.617,-10.195,-264.65,43.46,1.0
5.950755293851361,0.3102344490520959,0.8110288217980005,18.8,3.191,10.839,-264.65,39.53,1.0
3.4987404546350676,0.632788120609156,0.820381051438294,14.683,-11.072,-6.824,-264.62,38.02,1.0
1.188926558791585,1.050592155370348,1.3565232472895015,-7.729,-3.158,-23.002,-264.61,35.19,1.0
6.883763210105357,0.2500719284408182,0.9185023601770174,21.725,-19.634,-10.681,-264.59,50.58,1.0
6.159825470100594,0.4079940113543008,1.0607789603547821,17.742,-2.028,14.316,-264.56,35.69,1.0
3.1567296353504837,1.1399398076309573,0.3677996353584632,6.45,0.235,-13.804,-264.54,36.12,1.0
5.0325139033787085,0.3661703148769194,0.6492913661492342,6.077,-8.486,-13.407,-264.54,27.16,1.0
1.9523797373461957,-1.4278827798532028,0.3965408809131883,-5.572,8.176,-5.4,-264.5,29.2,1.0
5.623001604312416,0.4435099172143153,0.47993601734533126,15.37,1.464,-9.419,-264.48,27.01,1.0
7.686619908457813,0.29299833076516535,0.9478210327585334,21.394,-17.398,-13.236,-264.46,45.72,1.0
4.75708578164195,0.699641794853356,0.9225732044165867,14.457,9.393,-20.213,-264.43,45.01,1.0
3.2608745495342197,0.21369014274247922,1.3376128095640398,7.53,3.049,-5.626,-264.4,39.73,1.0
7.126763668236797,0.23617596435424287,0.6614788241604111,5.317,-7.827,8.317,-264.4,42.04,1.0
8.543041255483903,0.2939121586371253,0.7457155923759091,6.68,-5.504,12.893,-264.38,29.92,1.0
5.3797896889004875,0.15241226095529906,1.453680346304531,7.671,10.053,16.143,-264.36,21.35,1.0
2.2909399358996736,1.3124237828294083,1.49725366018252,2.706,-27.454,-21.885,-264.34,54.12,1.0
5.864087281180252,0.3646143553062995,0.7234727015361156,3.073,6.87,-16.726,-264.34,38.66,1.0
3.4584900933355294,1.0169484886051674,0.4384869273766511,8.137,-14.025,-0.635,-264.31,33.85,1.0
4.816135478192033,0.661137718899614,0.6350575301452372,14.542,-2.198,-11.795,-264.3,23.92,1.0
6.085779359876597,0.2162883103423448,0.9053025445496924,17.631,2.991,10.679,-264.23,37.86,1.0
5.118575956152258,-0.5921506361084174,0.06300465890357644,-0.905,-17.715,-13.58,-264.21,34.59,1.0
4.611609916688531,1.1123941818371577,0.5728822824072847,8.086,15.471,-4.47,-264.21,24.89,1.0
4.525573798768505,0.7735390534642523,0.8300479265403045,4.387,7.368,3.204,-264.2,32.63,1.0
5.144067724709697,0.4850659235489452,0.6254215717815876,-8.943,-14.506,-17.959,-264.16,36.18,1.0
6.584063637663294,0.36808210906736466,0.7139063168948262,12.423,-4.819,12.823,-264.15,41.89,1.0
3.530364573043413,0.5350525796100193,0.7750715321170236,15.186,-14.691,-4.297,-264.15,36.55,1.0
6.3866162867828535,0.42470963709703513,0.6859960912611318,-6.774,3.834,-7.108,-264.13,41.34,1.0
6.04962157188365,0.44460651888276753,0.6619452049294748,12.796,2.801,2.841,-264.12,34.44,1.0
2.7817414209448006,0.3053182668697357,0.6182651661802308,5.934,-16.035,-16.734,-264.1,43.96,1.0
6.817217937311378,0.5151943988674306,0.69279568624878,4.64,1.198,7.321,-264.08,35.79,1.0
5.1064181124247945,0.42347648617631806,1.1274029465094608,15.133,-17.891,5.474,-263.96,35.78,1.0
5.4348295518626895,0.5371506216337929,1.4932479331671997,24.152,5.506,7.487,-263.93,27.93,1.0
1.6288005448795748,0.6734467802441216,0.925091104308141,-4.749,2.497,-13.504,-263.93,37.7,1.0
5.428085156489349,0.4493672313346448,1.1027181725630881,-23.291,-8.244,-14.688,-263.9,46.87,1.0
4.228031892937895,0.4252115910068458,0.24364243691432252,-5.755,-15.275,-5.135,-263.9,28.77,1.0
2.644538395126832,1.4856845846823694,1.4245564409477423,-13.412,-22.727,-9.907,-263.76,51.55,1.0
4.30981815844938,0.23227823145072635,1.5892714750997123,0.545,-9.383,3.503,-263.75,39.6,1.0
5.533019455568542,1.4354228096114814,0.5119485350375925,-7.049,-18.266,-2.934,-263.74,41.4,1.0
5.03221271779125,0.22569485647617246,1.2028919107208043,14.052,-22.688,6.847,-263.72,30.07,1.0
4.42588598278356,0.3584634300490765,1.5331701223874326,9.362,3.548,-4.246,-263.64,34.83,1.0
4.425983629725714,1.1548450603964817,0.5870043307577987,6.946,16.326,-2.088,-263.62,25.09,1.0
5.983879840822341,0.7295620506850904,0.7620624698800613,-5.318,2.325,20.754,-263.59,39.03,1.0
5.8064982327216805,0.13241139597619356,0.672433789708844,0.667,5.867,13.017,-263.58,35.93,1.0
4.781337500658158,0.2593218601937322,1.2324406920480864,-21.51,26.504,11.469,-263.57,42.19,1.0
3.7839039865461706,0.1102596521477683,1.7748358551485013,7.663,8.177,-9.8,-263.55,41.93,1.0
5.389418611047021,0.4111277082975233,1.0497151936954423,7.337,-4.399,21.665,-263.54,35.64,1.0
5.4148531153577935,0.507494354907571,1.4864799537522775,23.848,4.916,9.009,-263.51,28.34,1.0
5.179808749036976,0.37171338142400917,0.5341538336234065,-15.673,-0.409,-7.52,-263.49,27.01,1.0
8.21564642380014,0.28811295973118545,0.8829162889286389,-16.536,5.867,8.2,-263.49,41.19,1.0
6.298138566211448,1.0682693474780922,0.3827891744949666,9.487,-18.096,-4.965,-263.48,39.4,1.0
3.5689037296626536,0.2152626651685018,1.167793841087556,-1.345,-19.276,-3.623,-263.46,37.86,1.0
4.4256472409355,0.9996277105156088,0.3615804733078833,14.906,-20.379,1.809,-263.45,28.37,1.0
5.042730952757642,-0.9786309411177264,0.04215988778096071,-2.082,-16.702,-13.892,-263.43,33.44,1.0
4.048480038742936,0.35948804778266436,0.6481158385183711,-8.479,-17.057,-8.358,-263.42,28.21,1.0
5.074718262426003,1.55075884491017,0.3360570348015575,-10.808,-14.119,3.966,-263.35,38.38,1.0
4.788613584859401,0.6984097565117644,0.9316625580817858,13.178,10.118,-19.954,-263.3,45.15,1.0
6.265459418223057,0.11629944486145263,0.808252056608629,-11.837,10.711,4.717,-263.26,43.93,1.0
5.232946732950756,0.26402948109120294,1.3242821215815455,-4.87,12.778,8.846,-263.25,21.46,1.0
4.0713629916896386,1.1868782922498449,1.594100214853641,12.93,-9.882,15.933,-263.18,39.98,1.0
2.623811363436785,1.0886805322328104,1.0469887981612758,9.403,4.274,-2.806,-263.17,37.89,1.0
7.658588931076011,0.3311729433985429,0.7432797123792203,-4.587,-5.799,6.783,-263.17,39.71,1.0
6.024016812152834,0.21562424382229334,0.4757632431062128,6.564,1.148,-3.628,-263.16,33.57,1.0
6.710398493927167,0.37918890920725457,1.2182078240084273,4.846,2.234,6.061,-263.15,21.96,1.0
3.3159408004064246,0.4335520809719764,0.8169868690019334,19.226,-12.577,-0.501,-263.14,37.78,1.0
3.489789644906982,0.5436755186478055,1.2195213163357717,5.383,3.797,-22.038,-263.11,44.86,1.0
4.546074508474317,0.5541143334316345,0.8147910559823782,0.427,-15.77,-8.36,-263.09,36.61,1.0
4.19149353165432,0.3882622357924613,0.29758209145163333,-7.149,-14.308,-6.366,-263.03,27.41,1.0
5.122749546591166,0.6743996639940607,1.1942040600521966,12.434,-15.571,13.913,-263.03,41.5,1.0
2.800602583695159,0.6681515598739775,0.627847634888073,13.072,-10.6,-8.519,-263.01,39.43,1.0
3.598873024948227,1.045239768308042,0.5108626036170238,19.539,-15.662,4.455,-262.99,33.56,1.0
6.035744905452847,0.3984989763962335,0.6949524507438167,-10.881,0.802,-7.122,-262.92,41.3,1.0
1.4310283176094036,0.47105883364853535,1.0977003641476422,17.743,-8.284,-22.866,-262.91,44.49,1.0
1.8034151293864649,0.812523832868812,1.3840088424104566,5.706,5.561,3.629,-262.89,35.58,1.0
5.877724350877642,1.3389047680557513,0.23822342446804406,-4.934,-6.13,20.857,-262.86,32.58,1.0
3.2813450787139105,0.6497093604263875,1.160435679484042,8.81,3.385,2.977,-262.84,42.86,1.0
6.600024081198492,0.28787893704841294,0.8816880449691111,24.7,-19.943,2.007,-262.81,50.76,1.0
3.421532692361714,1.148387367271164,0.898289559874137,13.687,-2.759,-6.489,-262.79,35.11,1.0
4.3818180464962255,0.7774637403499236,0.8753691116386982,-12.314,-2.557,-7.908,-262.77,39.54,1.0
1.7553626812997936,0.6913440373095958,1.1566331932072789,-4.648,-2.883,-13.607,-262.76,39.34,1.0
5.350600013185437,0.4395870175459104,1.5015169086512015,22.043,-8.924,-8.438,-262.71,36.47,1.0
4.303519325133791,1.1810074089959124,0.39887896765659153,-6.179,-9.624,6.149,-262.71,32.05,1.0
5.357170129368676,-1.5573232079361887,0.3398584324362306,2.895,6.485,23.875,-262.65,39.31,1.0
3.5057830747780163,0.7282789887204673,0.3727255415419503,10.014,-18.958,-1.945,-262.59,35.69,1.0
2.8646495851674425,1.1244735488302537,0.6124115630414979,2.882,2.998,-7.43,-262.56,32.31,1.0
3.8127076889528264,0.4292345679831318,1.4243561963702702,-5.913,-17.769,17.092,-262.56,47.18,1.0
6.65865696745222,0.4820946840847105,0.47890771122639514,-8.215,-1.812,-18.646,-262.55,44.78,1.0
5.145653426669931,0.13873254870810459,1.033206663476316,-13.16,-9.518,-0.481,-262.52,25.47,1.0
6.045454750885164,0.8487393675011707,0.48330569316462,4.981,-13.715,-11.989,-262.49,33.42,1.0
6.998133798620887,0.3079727430872229,0.7601450545544418,12.237,-18.121,0.899,-262.47,47.21,1.0
4.779079582409148,0.49033066360615307,1.4583517234955485,9.285,-6.623,-2.079,-262.46,30.33,1.0
4.466910602351473,0.6472647074337776,1.1478153132941626,-3.352,-14.649,18.173,-262.44,44.8,1.0
7.701875938295812,0.400498034278413,0.6839423031838049,2.713,19.393,-1.567,-262.42,38.56,1.0
7.230737888604454,0.514883248210932,0.3270786268610582,-2.438,2.426,-13.65,-262.38,42.84,1.0
2.1684571877258727,1.2926194372377355,1.433973312689588,-2.498,8.593,13.621,-262.33,38.38,1.0
3.7932239815887487,0.5810191841713626,1.635377339906876,13.146,-9.742,4.875,-262.31,36.33,1.0
6.7281297215570985,0.23953266264386774,1.2318452324901288,3.776,0.063,10.82,-262.26,26.87,1.0
4.188828936349633,0.5418871174486763,1.2329530897932766,16.233,-8.309,11.758,-262.24,39.77,1.0
7.357172462060407,0.30446577468128805,1.058072555922049,-8.971,-10.972,4.867,-262.2,38.11,1.0
7.503028322650795,0.278193959240744,0.5023653229623829,7.364,0.528,-0.279,-262.13,39.65,1.0
8.04325417112999,0.19267446489087567,0.76684942082743,-3.148,-8.275,-9.152,-262.08,35.39,1.0
5.0798853306841485,0.6758705480577939,1.1980700602860153,12.355,-15.312,14.127,-262.06,41.46,1.0
4.013333523020482,1.0973311141722615,0.6128955082851676,3.56,-1.499,-11.828,-262.0,26.52,1.0
1.3708817717440114,0.08467130856443605,1.63851254527136,-9.746,-4.191,11.203,-261.97,31.47,1.0
5.559459674230941,0.12075340652019026,1.236635936930788,-8.557,-9.305,9.03,-261.87,21.74,1.0
5.920909035562023,0.3689577106935432,1.3363680209743185,5.346,-3.289,13.411,-261.87,21.15,1.0
4.053742524149752,0.38632101882290537,1.2436207712772525,14.474,-11.391,-19.832,-261.79,40.41,1.0
6.642080338214828,0.36452573214978146,0.9645736893136893,4.791,2.608,0.747,-261.77,38.44,1.0
5.807144959117173,0.270999698346473,1.4107289827250775,14.365,16.634,12.667,-261.77,24.46,1.0
5.781315773740438,0.33165566776262,1.4388695196356482,10.836,0.341,-4.667,-261.77,26.58,1.0
6.961592104052061,0.3701377562299242,0.7584124836698608,5.48,-9.409,18.948,-261.76,44.44,1.0
3.9907837490147218,0.5743478958892431,1.5673784451418777,9.887,-10.479,7.341,-261.76,36.02,1.0
6.458407281838147,0.8032342539854509,0.23588525562255144,-12.406,-3.805,-9.051,-261.65,32.64,1.0
